age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;prob_class_1
40;admin.;divorced;secondary;no;2550;yes;no;unknown;2;jun;424;2;-1;0;unknown;0.03923848
38;technician;single;secondary;no;2990;yes;no;unknown;2;jun;612;2;-1;0;unknown;0.15000576
47;management;married;tertiary;no;60;no;no;unknown;2;jun;282;7;-1;0;unknown;0.007031344
45;blue-collar;divorced;primary;no;6;yes;no;unknown;2;jun;159;6;-1;0;unknown;0.002571905
42;blue-collar;married;secondary;no;443;yes;no;unknown;2;jun;671;5;-1;0;unknown;0.39991182
41;technician;single;secondary;no;1680;yes;no;unknown;2;jun;76;2;-1;0;unknown;0.002157577
46;technician;married;secondary;no;-59;yes;yes;unknown;2;jun;117;2;-1;0;unknown;0.0018624682
48;entrepreneur;married;secondary;no;2247;yes;no;unknown;2;jun;60;9;-1;0;unknown;0.00048658805
40;admin.;single;secondary;no;90;yes;no;unknown;2;jun;252;4;-1;0;unknown;0.005024594
42;technician;single;secondary;yes;-1129;yes;no;unknown;2;jun;555;5;-1;0;unknown;0.5644796
35;blue-collar;married;secondary;no;1949;yes;no;unknown;2;jun;200;3;-1;0;unknown;0.0064911507
40;admin.;single;unknown;no;358;yes;no;unknown;2;jun;350;1;-1;0;unknown;0.006577799
41;technician;married;secondary;no;0;no;no;unknown;2;jun;157;3;-1;0;unknown;0.0021374961
34;management;married;tertiary;no;1267;yes;no;unknown;2;jun;87;4;-1;0;unknown;0.0029235706
35;services;married;tertiary;no;0;yes;no;unknown;2;jun;312;2;-1;0;unknown;0.0072131883
45;services;married;secondary;no;75;yes;yes;unknown;2;jun;222;2;-1;0;unknown;0.0025030118
47;technician;married;primary;no;1375;yes;yes;unknown;2;jun;218;2;-1;0;unknown;0.0033338112
44;blue-collar;married;primary;no;3433;yes;no;unknown;2;jun;548;8;-1;0;unknown;0.11153075
45;self-employed;married;secondary;no;976;yes;no;unknown;2;jun;176;4;-1;0;unknown;0.0025225603
30;services;single;secondary;no;603;yes;yes;unknown;2;jun;335;2;-1;0;unknown;0.004870388
34;technician;married;primary;no;926;yes;yes;unknown;2;jun;142;2;-1;0;unknown;0.002127209
28;blue-collar;single;primary;no;8263;yes;no;unknown;2;jun;267;1;-1;0;unknown;0.007913675
40;services;divorced;primary;no;1937;yes;no;unknown;2;jun;86;1;-1;0;unknown;0.0028654796
58;self-employed;divorced;tertiary;no;3;yes;yes;unknown;2;jun;129;4;-1;0;unknown;0.003668692
44;blue-collar;married;primary;no;417;yes;no;unknown;2;jun;322;5;-1;0;unknown;0.004232092
35;management;single;tertiary;no;1273;yes;no;unknown;2;jun;111;3;-1;0;unknown;0.004512763
35;blue-collar;married;secondary;no;98;yes;no;unknown;2;jun;136;1;-1;0;unknown;0.0024832464
31;blue-collar;married;secondary;no;-282;yes;yes;unknown;2;jun;108;1;-1;0;unknown;0.0022693877
35;blue-collar;married;primary;no;456;yes;no;unknown;2;jun;71;1;-1;0;unknown;0.0010341253
38;admin.;married;primary;no;0;yes;no;unknown;2;jun;29;32;-1;0;unknown;0.00038478075
29;admin.;married;secondary;no;301;yes;no;unknown;2;jun;150;5;-1;0;unknown;0.0029921802
36;management;single;tertiary;no;4543;yes;no;unknown;2;jun;252;5;-1;0;unknown;0.008335581
35;services;single;secondary;no;257;yes;no;unknown;2;jun;518;1;-1;0;unknown;0.24170935
32;blue-collar;married;secondary;no;35;yes;no;unknown;2;jun;42;1;-1;0;unknown;0.00016642855
33;services;single;secondary;no;245;yes;no;unknown;2;jun;140;3;-1;0;unknown;0.0039697746
33;management;single;tertiary;no;21096;yes;no;unknown;2;jun;144;2;-1;0;unknown;0.005254827
28;services;married;secondary;no;3019;no;no;unknown;2;jun;303;2;-1;0;unknown;0.015453663
38;blue-collar;married;primary;no;-537;yes;no;unknown;2;jun;171;1;-1;0;unknown;0.0015706553
44;blue-collar;divorced;primary;yes;-119;yes;no;unknown;2;jun;132;5;-1;0;unknown;0.0026196374
39;technician;married;secondary;no;-295;yes;no;unknown;2;jun;288;1;-1;0;unknown;0.0026880775
53;management;married;tertiary;no;6525;yes;no;unknown;2;jun;73;3;-1;0;unknown;0.003285991
30;blue-collar;married;secondary;no;171;yes;no;unknown;2;jun;230;4;-1;0;unknown;0.0051573133
28;blue-collar;married;primary;no;-511;yes;no;unknown;2;jun;82;1;-1;0;unknown;0.004834565
26;technician;single;secondary;no;2610;yes;yes;unknown;2;jun;626;1;-1;0;unknown;0.10772988
48;unemployed;married;primary;no;1849;yes;no;unknown;2;jun;345;3;-1;0;unknown;0.0038043857
58;retired;married;tertiary;no;2084;yes;no;unknown;2;jun;75;5;-1;0;unknown;0.004875089
33;admin.;married;secondary;no;471;yes;no;unknown;2;jun;214;2;-1;0;unknown;0.0034336594
29;technician;single;tertiary;no;2998;no;no;unknown;2;jun;479;3;-1;0;unknown;0.14312933
42;management;married;unknown;no;342;yes;no;unknown;2;jun;156;5;-1;0;unknown;0.0028425893
45;blue-collar;married;primary;no;816;yes;no;unknown;2;jun;80;3;-1;0;unknown;0.004151993
28;management;single;tertiary;no;6321;yes;no;unknown;2;jun;204;5;-1;0;unknown;0.007662607
54;self-employed;married;primary;no;277;yes;no;unknown;2;jun;360;3;-1;0;unknown;0.005857017
46;technician;divorced;secondary;no;-205;yes;no;unknown;2;jun;126;1;-1;0;unknown;0.0033372447
29;blue-collar;married;secondary;no;1492;yes;no;unknown;2;jun;267;10;-1;0;unknown;0.005816567
59;blue-collar;married;secondary;no;475;yes;yes;unknown;2;jun;290;1;-1;0;unknown;0.00436336
34;management;married;secondary;no;1105;yes;yes;unknown;2;jun;136;4;-1;0;unknown;0.0023567697
36;blue-collar;married;secondary;no;63;yes;no;unknown;2;jun;56;8;-1;0;unknown;0.00017950605
33;admin.;single;secondary;no;0;yes;no;unknown;2;jun;32;2;-1;0;unknown;0.00085073954
32;blue-collar;married;primary;no;415;yes;no;unknown;2;jun;777;4;-1;0;unknown;0.35676354
35;blue-collar;married;secondary;no;53;yes;no;unknown;2;jun;826;4;-1;0;unknown;0.32612032
45;services;married;secondary;no;-158;yes;no;unknown;2;jun;91;1;-1;0;unknown;0.0022889378
53;blue-collar;married;secondary;no;-711;yes;no;unknown;2;jun;198;1;-1;0;unknown;0.0024725643
39;technician;single;tertiary;no;2617;yes;no;unknown;2;jun;164;2;-1;0;unknown;0.0060816715
38;housemaid;single;secondary;no;113;yes;no;unknown;2;jun;98;4;-1;0;unknown;0.00533217
32;blue-collar;single;secondary;no;-691;yes;yes;unknown;2;jun;53;1;-1;0;unknown;0.001397854
42;technician;married;secondary;no;-887;no;no;unknown;2;jun;349;4;-1;0;unknown;0.0077403192
30;blue-collar;married;secondary;no;194;yes;no;unknown;2;jun;178;1;-1;0;unknown;0.002585498
31;blue-collar;married;primary;no;2198;no;no;unknown;2;jun;532;2;-1;0;unknown;0.08089768
31;technician;single;secondary;no;1170;yes;no;unknown;2;jun;120;2;-1;0;unknown;0.0046255034
41;blue-collar;married;primary;no;1905;yes;no;unknown;2;jun;164;4;-1;0;unknown;0.004987362
35;services;divorced;secondary;no;532;yes;no;unknown;2;jun;375;1;-1;0;unknown;0.03421113
40;blue-collar;married;primary;no;2635;yes;no;unknown;2;jun;20;21;-1;0;unknown;0.0003577593
49;services;married;secondary;no;180;yes;yes;unknown;2;jun;392;3;-1;0;unknown;0.03827939
31;technician;single;secondary;no;4040;yes;no;unknown;2;jun;213;2;-1;0;unknown;0.0055601927
32;blue-collar;married;primary;no;2;yes;no;unknown;2;jun;18;1;-1;0;unknown;0.00014679715
58;technician;married;secondary;no;2073;no;no;unknown;2;jun;393;3;-1;0;unknown;0.03210724
32;blue-collar;divorced;secondary;no;0;yes;no;unknown;2;jun;746;2;-1;0;unknown;0.43343145
42;entrepreneur;married;secondary;no;-480;yes;yes;unknown;2;jun;351;6;-1;0;unknown;0.0045377985
39;housemaid;married;secondary;no;4136;yes;no;unknown;2;jun;142;3;-1;0;unknown;0.0044647884
36;blue-collar;married;secondary;yes;-2;no;no;unknown;2;jun;316;1;-1;0;unknown;0.006516224
42;blue-collar;married;secondary;no;4;yes;yes;unknown;2;jun;229;8;-1;0;unknown;0.002884379
27;technician;single;secondary;no;1;yes;no;unknown;2;jun;261;8;-1;0;unknown;0.010570065
35;management;married;tertiary;no;2387;yes;yes;unknown;2;jun;289;2;-1;0;unknown;0.007201792
38;blue-collar;married;primary;no;1495;yes;no;unknown;2;jun;74;3;-1;0;unknown;0.0017282243
31;admin.;single;tertiary;no;-218;yes;no;unknown;2;jun;227;15;-1;0;unknown;0.0066430094
31;blue-collar;married;secondary;no;-617;yes;no;unknown;2;jun;115;2;-1;0;unknown;0.0023829457
30;unemployed;single;secondary;no;500;yes;no;unknown;2;jun;178;2;-1;0;unknown;0.004409613
33;technician;married;tertiary;no;2364;yes;no;unknown;2;jun;154;2;-1;0;unknown;0.0030313318
35;services;married;secondary;no;456;yes;yes;unknown;2;jun;100;4;-1;0;unknown;0.002659186
51;blue-collar;married;unknown;no;0;no;no;unknown;2;jun;61;7;-1;0;unknown;0.00022707238
47;admin.;married;primary;no;68;yes;no;unknown;2;jun;754;2;-1;0;unknown;0.43571842
36;management;divorced;tertiary;no;5195;yes;no;unknown;2;jun;55;25;-1;0;unknown;0.00055125885
34;blue-collar;married;primary;no;1090;yes;no;unknown;2;jun;130;2;-1;0;unknown;0.0027386749
37;admin.;divorced;secondary;no;673;yes;no;unknown;2;jun;509;2;-1;0;unknown;0.15897256
40;entrepreneur;divorced;unknown;no;2418;yes;yes;unknown;2;jun;181;16;-1;0;unknown;0.0031796242
33;admin.;divorced;primary;no;1416;yes;no;unknown;2;jun;239;4;-1;0;unknown;0.0058894996
35;blue-collar;married;primary;no;828;no;no;unknown;2;jun;468;8;-1;0;unknown;0.06761729
58;retired;married;secondary;no;1604;yes;no;unknown;2;jun;358;3;-1;0;unknown;0.0066591236
28;admin.;single;tertiary;no;1540;yes;no;unknown;2;jun;442;11;-1;0;unknown;0.042098224
36;management;married;tertiary;no;0;yes;no;unknown;2;jun;1576;3;-1;0;unknown;0.26087388
41;admin.;married;secondary;no;-18;yes;yes;unknown;2;jun;83;6;-1;0;unknown;0.0036478632
41;admin.;divorced;secondary;no;-106;yes;no;unknown;2;jun;134;3;-1;0;unknown;0.0028081161
43;management;divorced;tertiary;no;1;yes;yes;unknown;2;jun;28;8;-1;0;unknown;0.003363494
59;blue-collar;married;secondary;no;104;yes;no;unknown;2;jun;92;5;-1;0;unknown;0.0045959987
43;management;married;unknown;no;498;yes;no;unknown;2;jun;73;5;-1;0;unknown;0.0014761896
43;blue-collar;married;primary;no;7343;yes;no;unknown;2;jun;217;4;-1;0;unknown;0.0059810504
50;blue-collar;married;primary;no;33;yes;no;unknown;2;jun;134;8;-1;0;unknown;0.0019804225
58;admin.;married;secondary;no;3496;yes;no;unknown;2;jun;111;4;-1;0;unknown;0.0049301917
39;blue-collar;married;primary;no;592;yes;no;unknown;2;jun;222;2;-1;0;unknown;0.003811547
55;unemployed;married;secondary;yes;1108;yes;yes;unknown;2;jun;75;4;-1;0;unknown;0.0012859373
44;blue-collar;single;secondary;no;-292;yes;no;unknown;2;jun;179;7;-1;0;unknown;0.0032483742
35;technician;single;secondary;no;1708;yes;no;unknown;2;jun;110;3;-1;0;unknown;0.004921588
48;blue-collar;married;primary;no;235;yes;no;unknown;2;jun;58;4;-1;0;unknown;0.0001963316
37;blue-collar;married;unknown;no;-1050;yes;no;unknown;2;jun;548;2;-1;0;unknown;0.21218619
31;admin.;single;secondary;no;2398;yes;no;unknown;2;jun;16;13;-1;0;unknown;0.00044886337
33;technician;single;tertiary;no;5234;no;no;unknown;2;jun;213;3;-1;0;unknown;0.011916487
37;blue-collar;married;secondary;no;954;yes;no;unknown;2;jun;402;9;-1;0;unknown;0.033622563
33;student;single;tertiary;no;3404;yes;no;unknown;2;jun;312;3;-1;0;unknown;0.007297747
23;blue-collar;single;secondary;no;27;yes;no;unknown;2;jun;280;2;-1;0;unknown;0.012540733
33;blue-collar;single;secondary;no;6285;yes;no;unknown;2;jun;689;3;-1;0;unknown;0.23622233
49;blue-collar;married;primary;no;355;yes;no;unknown;2;jun;253;7;-1;0;unknown;0.004604016
51;entrepreneur;married;secondary;no;0;yes;yes;unknown;2;jun;184;5;-1;0;unknown;0.0019970338
43;blue-collar;married;secondary;no;4309;yes;no;unknown;2;jun;43;15;-1;0;unknown;0.0005649302
49;management;divorced;tertiary;no;696;yes;no;unknown;2;jun;310;3;-1;0;unknown;0.0065979613
39;services;divorced;secondary;no;-718;yes;no;unknown;2;jun;90;4;-1;0;unknown;0.003958292
38;blue-collar;married;primary;no;-854;yes;no;unknown;2;jun;194;4;-1;0;unknown;0.0018137583
42;management;married;secondary;no;12282;yes;no;unknown;2;jun;984;4;-1;0;unknown;0.30593666
29;management;married;secondary;no;0;yes;no;unknown;2;jun;85;4;-1;0;unknown;0.002655968
31;blue-collar;single;secondary;yes;-575;yes;no;unknown;2;jun;153;9;-1;0;unknown;0.0041680313
39;management;married;primary;no;13;no;no;unknown;2;jun;59;4;-1;0;unknown;0.00012164972
42;admin.;married;secondary;no;6445;yes;no;unknown;2;jun;20;8;-1;0;unknown;0.0004005941
40;unemployed;married;secondary;no;1960;yes;no;unknown;2;jun;605;6;-1;0;unknown;0.15718764
42;blue-collar;married;secondary;no;130;no;no;unknown;2;jun;180;3;-1;0;unknown;0.0032945056
52;technician;married;secondary;no;930;yes;no;unknown;2;jun;94;16;-1;0;unknown;0.0035306315
28;blue-collar;single;secondary;no;5149;yes;no;unknown;2;jun;232;3;-1;0;unknown;0.008836891
29;blue-collar;single;secondary;no;260;yes;no;unknown;2;jun;707;14;-1;0;unknown;0.42448616
44;management;divorced;tertiary;yes;-411;yes;no;unknown;2;jun;432;4;-1;0;unknown;0.13443434
23;services;single;secondary;no;342;yes;no;unknown;3;jun;152;6;-1;0;unknown;0.0053381114
35;management;married;tertiary;no;2529;yes;no;unknown;3;jun;104;7;-1;0;unknown;0.003952151
41;services;married;tertiary;no;412;yes;no;unknown;3;jun;154;5;-1;0;unknown;0.0036601266
60;technician;divorced;secondary;no;11615;yes;no;unknown;3;jun;70;10;-1;0;unknown;0.0041677044
37;admin.;divorced;secondary;no;-165;yes;no;unknown;3;jun;48;2;-1;0;unknown;0.00023237598
36;management;single;tertiary;no;3139;no;no;unknown;3;jun;182;5;-1;0;unknown;0.007406726
31;technician;single;secondary;no;674;yes;yes;unknown;3;jun;150;3;-1;0;unknown;0.0040148306
39;blue-collar;single;primary;no;-360;yes;no;unknown;3;jun;209;2;-1;0;unknown;0.0038914313
46;services;married;primary;no;43;yes;no;unknown;3;jun;86;5;-1;0;unknown;0.0023125228
30;entrepreneur;single;secondary;no;265;yes;yes;unknown;3;jun;67;10;-1;0;unknown;0.001316324
45;admin.;divorced;secondary;no;-121;yes;no;unknown;3;jun;197;5;-1;0;unknown;0.0034178589
47;services;married;secondary;no;344;yes;no;unknown;3;jun;87;1;-1;0;unknown;0.0031824987
54;admin.;single;secondary;no;2423;no;no;unknown;3;jun;75;4;-1;0;unknown;0.0013702876
51;technician;married;secondary;no;1186;yes;no;unknown;3;jun;450;3;-1;0;unknown;0.029618552
31;admin.;married;secondary;no;7634;yes;yes;unknown;3;jun;216;1;-1;0;unknown;0.0033040096
36;management;single;tertiary;no;0;yes;no;unknown;3;jun;174;1;-1;0;unknown;0.0037368345
31;blue-collar;married;secondary;no;-446;no;no;unknown;3;jun;180;1;-1;0;unknown;0.0023230917
39;blue-collar;single;secondary;no;277;yes;no;unknown;3;jun;20;8;-1;0;unknown;0.00030061006
38;blue-collar;married;secondary;no;648;yes;no;unknown;3;jun;179;1;-1;0;unknown;0.0031635482
49;admin.;single;secondary;no;-1193;yes;yes;unknown;3;jun;73;1;-1;0;unknown;0.0011197148
58;management;married;tertiary;no;107;yes;no;unknown;3;jun;55;1;-1;0;unknown;0.00048699946
28;services;married;secondary;no;468;yes;yes;unknown;3;jun;222;1;-1;0;unknown;0.003408727
43;blue-collar;married;primary;no;-872;yes;yes;unknown;3;jun;267;1;-1;0;unknown;0.0015590265
55;services;married;secondary;no;1695;yes;no;unknown;3;jun;69;2;-1;0;unknown;0.0013264789
31;technician;married;secondary;no;-292;yes;yes;unknown;3;jun;186;1;-1;0;unknown;0.0020741809
52;blue-collar;divorced;primary;no;196;yes;yes;unknown;3;jun;63;1;-1;0;unknown;0.002642153
35;technician;single;tertiary;no;914;no;no;unknown;3;jun;166;1;-1;0;unknown;0.0067564934
41;admin.;single;secondary;no;734;yes;no;unknown;3;jun;332;3;-1;0;unknown;0.004934964
25;admin.;single;secondary;no;120;yes;no;unknown;3;jun;542;1;-1;0;unknown;0.16945224
37;management;married;tertiary;no;1125;yes;no;unknown;3;jun;301;1;-1;0;unknown;0.0037624598
31;technician;single;tertiary;no;1166;yes;no;unknown;3;jun;207;1;-1;0;unknown;0.009793235
34;blue-collar;single;secondary;no;13683;yes;no;unknown;3;jun;115;3;-1;0;unknown;0.0045309346
32;services;married;secondary;yes;-790;yes;no;unknown;3;jun;159;1;-1;0;unknown;0.0019067598
46;technician;married;secondary;no;231;yes;no;unknown;3;jun;117;1;-1;0;unknown;0.0030291756
30;admin.;single;secondary;no;3809;yes;no;unknown;3;jun;159;4;-1;0;unknown;0.0052276663
42;management;married;tertiary;no;255;yes;yes;unknown;3;jun;238;2;-1;0;unknown;0.003858938
33;services;married;secondary;no;34;yes;yes;unknown;3;jun;161;1;-1;0;unknown;0.0017965888
32;technician;single;secondary;no;1279;yes;no;unknown;3;jun;1173;3;-1;0;unknown;0.57019824
38;management;married;tertiary;yes;-562;yes;no;unknown;3;jun;206;1;-1;0;unknown;0.0024280837
30;admin.;married;secondary;yes;-938;yes;no;unknown;3;jun;438;1;-1;0;unknown;0.091742694
29;technician;single;tertiary;no;2893;yes;no;unknown;3;jun;250;1;-1;0;unknown;0.010577134
43;blue-collar;married;primary;no;-120;yes;no;unknown;3;jun;46;1;-1;0;unknown;0.00012127273
41;blue-collar;married;secondary;no;-256;yes;no;unknown;3;jun;147;2;-1;0;unknown;0.0020855444
30;unemployed;single;secondary;no;-306;yes;no;unknown;3;jun;275;1;-1;0;unknown;0.0051437966
42;technician;single;unknown;no;344;yes;no;unknown;3;jun;26;7;-1;0;unknown;0.00071652187
37;technician;divorced;secondary;no;1772;no;no;unknown;3;jun;202;1;-1;0;unknown;0.0052844584
31;unemployed;married;secondary;no;86;yes;yes;unknown;3;jun;963;2;-1;0;unknown;0.43321738
26;services;single;secondary;no;92;yes;no;unknown;3;jun;50;4;-1;0;unknown;0.00072111044
25;blue-collar;single;secondary;no;2096;yes;no;unknown;3;jun;236;2;-1;0;unknown;0.0072539165
51;management;married;tertiary;no;1355;yes;no;unknown;3;jun;272;1;-1;0;unknown;0.0056043305
30;technician;married;secondary;no;418;yes;no;unknown;3;jun;112;1;-1;0;unknown;0.003914113
30;admin.;married;secondary;no;457;yes;no;unknown;3;jun;384;5;-1;0;unknown;0.032990336
28;admin.;single;secondary;no;1323;yes;no;unknown;3;jun;361;1;-1;0;unknown;0.006765107
27;management;single;tertiary;no;450;yes;no;unknown;3;jun;49;1;-1;0;unknown;0.0016797899
26;admin.;single;secondary;no;317;yes;no;unknown;3;jun;953;1;-1;0;unknown;0.53562963
54;blue-collar;divorced;unknown;no;1545;yes;no;unknown;3;jun;148;2;-1;0;unknown;0.004902041
25;blue-collar;married;primary;yes;-589;yes;no;unknown;3;jun;233;1;-1;0;unknown;0.0061037727
26;technician;single;secondary;no;3070;yes;no;unknown;3;jun;409;1;-1;0;unknown;0.033320587
27;blue-collar;single;secondary;no;446;yes;no;unknown;3;jun;194;1;-1;0;unknown;0.010036347
29;blue-collar;married;secondary;no;-475;yes;no;unknown;3;jun;538;2;-1;0;unknown;0.25562677
21;unemployed;married;secondary;no;2062;yes;no;unknown;3;jun;103;1;-1;0;unknown;0.006724919
25;admin.;single;tertiary;no;407;yes;no;unknown;3;jun;579;1;-1;0;unknown;0.20629317
44;services;married;secondary;no;646;yes;no;unknown;3;jun;183;4;-1;0;unknown;0.0029677136
35;admin.;single;secondary;no;182;yes;no;unknown;3;jun;117;1;-1;0;unknown;0.003619229
28;blue-collar;married;secondary;no;0;yes;yes;unknown;3;jun;210;1;-1;0;unknown;0.0047051646
42;technician;married;secondary;no;-129;yes;no;unknown;3;jun;175;1;-1;0;unknown;0.0017111647
29;technician;married;primary;no;1761;yes;no;unknown;3;jun;186;1;-1;0;unknown;0.0036310616
30;services;married;secondary;no;227;no;yes;unknown;3;jun;23;1;-1;0;unknown;0.003796455
43;technician;married;secondary;no;463;no;no;unknown;3;jun;268;1;-1;0;unknown;0.0062709874
54;management;single;tertiary;no;0;yes;no;unknown;3;jun;68;1;-1;0;unknown;0.00448077
41;blue-collar;single;secondary;no;948;yes;no;unknown;3;jun;157;1;-1;0;unknown;0.0046729073
36;housemaid;married;primary;no;191;yes;no;unknown;3;jun;132;1;-1;0;unknown;0.0026789554
42;blue-collar;married;primary;no;187;yes;no;unknown;3;jun;43;1;-1;0;unknown;0.00018755191
42;services;married;secondary;no;3689;yes;no;unknown;3;jun;363;1;-1;0;unknown;0.0070332484
36;technician;single;tertiary;no;743;yes;no;unknown;3;jun;517;1;-1;0;unknown;0.16510563
52;management;married;tertiary;no;575;no;no;unknown;3;jun;315;1;-1;0;unknown;0.006906166
40;blue-collar;married;secondary;no;-605;yes;yes;unknown;3;jun;143;1;-1;0;unknown;0.0016739904
39;unemployed;married;secondary;no;0;yes;no;unknown;3;jun;73;1;-1;0;unknown;0.0009947645
49;blue-collar;married;primary;no;2068;yes;no;unknown;3;jun;45;1;-1;0;unknown;0.00037274143
41;self-employed;married;secondary;no;2812;yes;no;unknown;3;jun;447;1;-1;0;unknown;0.025930805
48;technician;divorced;secondary;no;-154;no;no;unknown;3;jun;342;3;-1;0;unknown;0.009873603
50;management;married;tertiary;no;1854;yes;yes;unknown;3;jun;119;2;-1;0;unknown;0.0036543037
44;admin.;divorced;secondary;no;776;yes;no;unknown;3;jun;150;1;-1;0;unknown;0.004822938
45;technician;married;secondary;no;4466;yes;no;unknown;3;jun;110;1;-1;0;unknown;0.0034224375
49;management;divorced;tertiary;no;9326;yes;no;unknown;3;jun;166;1;-1;0;unknown;0.0053914697
